customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_total,segment
13094,5564,1,75.0,4,1,1,411,6,Recent Customers
13097,5563,17,6493.54,4,5,5,455,14,Champions
13101,5673,3,422.25,2,3,3,233,8,Need Attention
13102,5540,14,4078.31,5,5,5,555,15,Champions
13103,5612,2,465.7,2,2,3,223,7,Need Attention
13104,5708,2,45.9,2,2,1,221,5,About to Sleep
13106,5588,1,172.4,3,1,1,311,5,Promising
13107,5588,5,1876.81,3,4,5,345,12,Loyal Customers
13108,5547,2,517.7,5,2,3,523,10,Potential Loyalists
13109,5726,1,337.41,1,1,2,112,4,Hibernating
13110,5612,5,1330.2,2,4,4,244,10,Loyal Customers
13111,5893,1,181.0,1,1,1,111,3,Hibernating
13112,5716,1,20.6,2,1,1,211,4,About to Sleep
13113,5541,14,1904.58,5,5,5,555,15,Champions
13114,5905,1,234.38,1,1,2,112,4,Hibernating
13115,5554,6,3063.72,5,4,5,545,14,Champions
13117,5540,12,1560.14,5,5,5,555,15,Champions
13118,5551,4,989.6,5,4,4,544,13,Champions
13119,5843,1,134.9,1,1,1,111,3,Hibernating
13123,5647,2,506.75,2,2,3,223,7,Need Attention
13124,5560,1,833.49,4,1,4,414,9,Recent Customers
13125,5698,1,148.62,2,1,1,211,4,About to Sleep
13126,5541,7,1863.09,5,5,5,555,15,Champions
13129,5627,2,201.75,2,2,2,222,6,Need Attention
13131,5593,4,2001.97,3,4,5,345,12,Loyal Customers
13133,5634,1,90.65,2,1,1,211,4,About to Sleep
13134,5577,2,480.65,3,2,3,323,8,Need Attention
13135,5666,1,275.45,2,1,2,212,5,About to Sleep
13136,5550,8,3666.95,5,5,5,555,15,Champions
13137,5561,8,3983.65,4,5,5,455,14,Champions
13138,5547,2,504.85,5,2,3,523,10,Potential Loyalists
13139,5612,1,2093.26,2,1,5,215,8,About to Sleep
13140,5541,3,749.11,5,3,4,534,12,Potential Loyalists
13141,5560,12,4347.41,4,5,5,455,14,Champions
13143,5759,1,405.1,1,1,3,113,5,Hibernating
13144,5606,1,24.4,3,1,1,311,5,Promising
13148,5564,14,4774.24,4,5,5,455,14,Champions
13150,5659,3,69.45,2,3,1,231,6,Lost
13151,5800,2,1207.34,1,2,4,124,7,Lost
13152,5592,7,2146.38,3,5,5,355,13,Loyal Customers
13154,5574,3,1423.14,4,3,4,434,11,Potential Loyalists
13155,5543,3,778.42,5,3,4,534,12,Potential Loyalists
13156,5560,3,1558.7,4,3,5,435,12,Potential Loyalists
13157,5584,5,3187.62,3,4,5,345,12,Loyal Customers
13158,5563,1,307.12,4,1,2,412,7,Recent Customers
13161,5675,1,359.38,2,1,2,212,5,About to Sleep
13162,5555,11,1804.6,4,5,5,455,14,Champions
13163,5785,1,17.65,1,1,1,111,3,Hibernating
13164,5744,2,178.4,1,2,1,121,4,Lost
13165,5588,1,51.36,3,1,1,311,5,Promising
13166,5589,1,342.21,3,1,2,312,6,Promising
13167,5565,1,318.7,4,1,2,412,7,Recent Customers
13168,5717,1,459.54,1,1,3,113,5,Hibernating
13169,5737,1,127.2,1,1,1,111,3,Hibernating
13173,5542,10,2034.99,5,5,5,555,15,Champions
13174,5544,10,6497.52,5,5,5,555,15,Champions
13175,5757,2,691.85,1,2,3,123,6,Lost
13177,5605,1,229.75,3,1,2,312,6,Promising
13178,5572,10,7795.52,4,5,5,455,14,Champions
13179,5793,1,572.31,1,1,3,113,5,Hibernating
13180,5782,1,86.1,1,1,1,111,3,Hibernating
13181,5556,1,359.69,4,1,2,412,7,Recent Customers
13183,5569,6,604.0,4,4,3,443,11,Loyal Customers
13187,5799,3,105.34,1,3,1,131,5,Lost
13190,5719,3,216.25,1,3,2,132,6,Lost
13191,5833,1,164.69,1,1,1,111,3,Hibernating
13192,5710,4,1636.14,2,4,5,245,11,Loyal Customers
13194,5596,1,126.0,3,1,1,311,5,Promising
13195,5589,1,136.73,3,1,1,311,5,Promising
13196,5618,3,1271.06,2,3,4,234,9,Need Attention
13197,5784,1,293.11,1,1,2,112,4,Hibernating
13198,5562,2,1493.09,4,2,4,424,10,Potential Loyalists
13199,5541,18,1341.71,5,5,4,554,14,Champions
13201,5677,4,1080.66,2,4,4,244,10,Loyal Customers
13202,5569,7,1500.8,4,5,4,454,13,Champions
13203,5561,6,1620.51,4,4,5,445,13,Champions
13204,5906,1,966.66,1,1,4,114,6,Hibernating
13206,5575,13,6787.07,4,5,5,455,14,Champions
13207,5787,1,71.4,1,1,1,111,3,Hibernating
13208,5623,3,698.65,2,3,3,233,8,Need Attention
13209,5689,5,495.8,2,4,3,243,9,Loyal Customers
13211,5572,6,735.84,4,5,3,453,12,Loyal Customers
13213,5558,6,1712.1,4,5,5,455,14,Champions
13214,5592,7,3139.49,3,5,5,355,13,Loyal Customers
13219,5793,1,76.23,1,1,1,111,3,Hibernating
13220,5750,1,516.8,1,1,3,113,5,Hibernating
13223,5747,2,60.0,1,2,1,121,4,Lost
13225,5604,5,954.5,3,4,4,344,11,Loyal Customers
13226,5568,1,204.25,4,1,2,412,7,Recent Customers
13230,5539,17,3250.92,5,5,5,555,15,Champions
13233,5595,2,505.58,3,2,3,323,8,Need Attention
13234,5847,2,346.5,1,2,2,122,5,Lost
13237,5562,1,440.5,4,1,3,413,8,Recent Customers
13238,5605,2,305.9,3,2,2,322,7,Promising
13239,5612,4,1100.23,2,4,4,244,10,Loyal Customers
13240,5540,5,938.99,5,4,4,544,13,Champions
13241,5586,1,112.53,3,1,1,311,5,Promising
13242,5626,4,429.0,2,4,3,243,9,Loyal Customers
13243,5624,4,635.26,2,4,3,243,9,Loyal Customers
13245,5607,1,558.72,3,1,3,313,7,Lost
13246,5568,5,1381.87,4,4,4,444,12,Champions
13249,5820,2,116.0,1,2,1,121,4,Lost
13250,5677,1,133.09,2,1,1,211,4,About to Sleep
13251,5577,1,252.68,3,1,2,312,6,Promising
13252,5569,2,399.3,4,2,3,423,9,Potential Loyalists
13253,5605,2,692.95,3,2,3,323,8,Need Attention
13254,5551,1,51.41,5,1,1,511,7,Recent Customers
13255,5548,2,278.15,5,2,2,522,9,Potential Loyalists
13257,5611,1,149.75,2,1,1,211,4,About to Sleep
13258,5554,2,173.4,5,2,1,521,8,Potential Loyalists
13259,5572,8,1119.36,4,5,4,454,13,Champions
13262,5564,2,373.16,4,2,2,422,8,Potential Loyalists
13263,5568,4,1178.07,4,4,4,444,12,Champions
13264,5617,1,722.56,2,1,3,213,6,About to Sleep
13266,5588,7,1937.36,3,5,5,355,13,Loyal Customers
13267,5541,18,4079.46,5,5,5,555,15,Champions
13269,5544,13,2793.43,5,5,5,555,15,Champions
13274,5584,1,360.85,3,1,2,312,6,Promising
13275,5558,2,238.86,4,2,2,422,8,Potential Loyalists
13276,5572,3,1300.98,4,3,4,434,11,Potential Loyalists
13277,5555,3,264.9,4,3,2,432,9,Potential Loyalists
13278,5574,3,811.64,4,3,4,434,11,Potential Loyalists
13280,5554,4,1362.39,5,4,4,544,13,Champions
13281,5614,1,350.85,2,1,2,212,5,About to Sleep
13282,5581,1,181.05,3,1,1,311,5,Promising
13283,5742,2,208.3,1,2,2,122,5,Lost
13285,5775,2,625.23,1,2,3,123,6,Lost
13286,5775,1,734.91,1,1,3,113,5,Hibernating
13287,5778,3,781.59,1,3,4,134,8,At Risk
13288,5684,2,159.65,2,2,1,221,5,About to Sleep
13289,5898,1,307.95,1,1,2,112,4,Hibernating
13291,5589,10,2883.28,3,5,5,355,13,Loyal Customers
13292,5590,3,415.57,3,3,3,333,9,Need Attention
13293,5567,6,1116.44,4,5,4,454,13,Champions
13294,5821,1,815.79,1,1,4,114,6,Hibernating
13295,5551,3,900.77,5,3,4,534,12,Potential Loyalists
13296,5598,5,705.11,3,4,3,343,10,Loyal Customers
13297,5597,2,816.53,3,2,4,324,9,Need Attention
13299,5598,2,1076.2,3,2,4,324,9,Need Attention
13300,5563,2,532.02,4,2,3,423,9,Potential Loyalists
13302,5701,1,18.95,2,1,1,211,4,About to Sleep
13303,5575,1,61.72,4,1,1,411,6,Recent Customers
13304,5630,3,917.57,2,3,4,234,9,Need Attention
13305,5547,7,1700.87,5,5,5,555,15,Champions
13306,5605,1,53.65,3,1,1,311,5,Promising
13307,5662,2,258.34,2,2,2,222,6,Need Attention
13308,5771,1,284.86,1,1,2,112,4,Hibernating
13309,5567,1,249.58,4,1,2,412,7,Recent Customers
13310,5555,2,409.17,4,2,3,423,9,Potential Loyalists
13312,5626,1,43.75,2,1,1,211,4,About to Sleep
13313,5654,7,1851.44,2,5,5,255,12,Loyal Customers
13315,5864,1,310.26,1,1,2,112,4,Hibernating
13316,5567,5,360.93,4,4,2,442,10,Promising
13317,5560,13,3454.55,4,5,5,455,14,Champions
13319,5540,33,9594.1,5,5,5,555,15,Champions
13320,5609,2,679.4,3,2,3,323,8,Need Attention
13324,5603,5,326.25,3,4,2,342,9,Promising
13326,5607,1,281.76,3,1,2,312,6,Promising
13327,5540,13,4635.1,5,5,5,555,15,Champions
13329,5541,7,1850.21,5,5,5,555,15,Champions
13330,5630,3,1242.93,2,3,4,234,9,Need Attention
13331,5576,1,182.45,3,1,1,311,5,Promising
13333,5586,3,939.9,3,3,4,334,10,Need Attention
13334,5711,2,2536.28,2,2,5,225,9,Need Attention
13337,5721,1,1484.54,1,1,4,114,6,Hibernating
13338,5716,3,1872.3,2,3,5,235,10,Need Attention
13340,5673,3,583.92,2,3,3,233,8,Need Attention
13346,5637,5,239.4,2,4,2,242,8,Need Attention
13357,5669,4,3186.03,2,4,5,245,11,Loyal Customers
13359,5578,1,603.75,3,1,3,313,7,Lost
13360,5606,4,1281.04,3,4,4,344,11,Loyal Customers
13361,5647,2,367.1,2,2,2,222,6,Need Attention
13362,5553,3,2221.73,5,3,5,535,13,Potential Loyalists
13363,5584,1,731.36,3,1,3,313,7,Lost
13367,5606,1,345.9,3,1,2,312,6,Promising
13368,5589,2,498.1,3,2,3,323,8,Need Attention
13369,5540,1,308.28,5,1,2,512,8,Recent Customers
13370,5546,1,740.95,5,1,4,514,10,Recent Customers
13371,5680,2,1454.76,2,2,4,224,8,Need Attention
13373,5590,3,3700.48,3,3,5,335,11,Need Attention
13374,5589,2,354.8,3,2,2,322,7,Promising
13375,5619,1,527.1,2,1,3,213,6,About to Sleep
13377,5571,2,1493.38,4,2,4,424,10,Potential Loyalists
13380,5607,1,62.4,3,1,1,311,5,Promising
13381,5554,6,3174.08,5,5,5,555,15,Champions
13382,5603,4,1164.59,3,4,4,344,11,Loyal Customers
13384,5565,4,1891.46,4,4,5,445,13,Champions
13386,5589,2,536.06,3,2,3,323,8,Need Attention
13387,5592,1,186.94,3,1,1,311,5,Promising
13388,5778,1,438.95,1,1,3,113,5,Hibernating
13392,5852,1,91.14,1,1,1,111,3,Hibernating
13393,5758,4,906.81,1,4,4,144,9,Loyal Customers
13394,5554,11,3529.26,5,5,5,555,15,Champions
13395,5575,2,711.23,4,2,3,423,9,Potential Loyalists
13397,5612,5,1179.0,2,4,4,244,10,Loyal Customers
13398,5623,1,213.0,2,1,2,212,5,About to Sleep
13399,5639,3,275.4,2,3,2,232,7,Need Attention
13400,5757,1,306.51,1,1,2,112,4,Hibernating
13402,5547,3,899.98,5,3,4,534,12,Potential Loyalists
13403,5562,2,154.5,4,2,1,421,7,Potential Loyalists
13405,5656,3,200.6,2,3,2,232,7,Need Attention
13406,5602,1,105.0,3,1,1,311,5,Promising
13407,5774,2,1827.04,1,2,5,125,8,Lost
13408,5548,35,4611.01,5,5,5,555,15,Champions
13410,5568,3,367.78,4,3,2,432,9,Potential Loyalists
13412,5795,1,487.35,1,1,3,113,5,Hibernating
13413,5814,5,146.63,1,4,1,141,6,Lost
13414,5638,3,567.48,2,3,3,233,8,Need Attention
13415,5805,3,651.57,1,3,3,133,7,At Risk
13416,5911,1,228.3,1,1,2,112,4,Hibernating
13417,5722,4,1028.66,1,4,4,144,9,Loyal Customers
13418,5547,15,4525.29,5,5,5,555,15,Champions
13421,5581,6,1883.58,3,5,5,355,13,Loyal Customers
13423,5603,1,217.03,3,1,2,312,6,Promising
13424,5624,1,572.77,2,1,3,213,6,About to Sleep
13425,5683,2,1554.06,2,2,5,225,9,Need Attention
13426,5557,12,2158.66,4,5,5,455,14,Champions
13427,5652,3,423.93,2,3,3,233,8,Need Attention
13428,5689,2,276.76,2,2,2,222,6,Need Attention
13431,5581,6,1596.7,3,5,5,355,13,Loyal Customers
13432,5746,2,439.1,1,2,3,123,6,Lost
13433,5676,4,421.92,2,4,3,243,9,Loyal Customers
13434,5560,3,490.38,4,3,3,433,10,Potential Loyalists
13435,5551,2,362.5,5,2,2,522,9,Potential Loyalists
13438,5722,1,46.5,1,1,1,111,3,Hibernating
13439,5563,2,634.74,4,2,3,423,9,Potential Loyalists
13440,5598,7,1152.45,3,5,4,354,12,Loyal Customers
13441,5606,1,424.26,3,1,3,313,7,Lost
13442,5842,3,419.87,1,3,3,133,7,At Risk
13443,5623,5,1089.57,2,4,4,244,10,Loyal Customers
13444,5549,2,619.08,5,2,3,523,10,Potential Loyalists
13445,5801,1,119.4,1,1,1,111,3,Hibernating
13446,5605,11,3130.69,3,5,5,355,13,Loyal Customers
13448,5548,8,5141.19,5,5,5,555,15,Champions
13450,5549,7,1023.68,5,5,4,554,14,Champions
13451,5556,6,4191.8,4,5,5,455,14,Champions
13453,5577,1,424.71,3,1,3,313,7,Lost
13454,5816,1,219.87,1,1,2,112,4,Hibernating
13455,5541,5,1724.14,5,4,5,545,14,Champions
13457,5863,2,148.22,1,2,1,121,4,Lost
13458,5554,2,2100.3,5,2,5,525,12,Potential Loyalists
13459,5799,2,1101.19,1,2,4,124,7,Lost
13461,5582,3,584.8,3,3,3,333,9,Need Attention
13462,5585,4,1002.35,3,4,4,344,11,Loyal Customers
13464,5569,5,2108.16,4,4,5,445,13,Champions
13465,5621,2,563.08,2,2,3,223,7,Need Attention
13466,5583,4,705.45,3,4,3,343,10,Loyal Customers
13468,5543,38,7485.14,5,5,5,555,15,Champions
13469,5828,1,82.4,1,1,1,111,3,Hibernating
13472,5638,2,592.24,2,2,3,223,7,Need Attention
13473,5749,4,708.15,1,4,3,143,8,Loyal Customers
13474,5618,2,419.75,2,2,3,223,7,Need Attention
13476,5581,3,823.0,3,3,4,334,10,Need Attention
13477,5630,5,1178.08,2,4,4,244,10,Loyal Customers
13478,5644,5,2084.02,2,4,5,245,11,Loyal Customers
13479,5627,2,550.42,2,2,3,223,7,Need Attention
13480,5591,2,613.9,3,2,3,323,8,Need Attention
13481,5549,6,2026.28,5,5,5,555,15,Champions
13482,5802,1,151.45,1,1,1,111,3,Hibernating
13484,5558,2,476.92,4,2,3,423,9,Potential Loyalists
13485,5551,10,2281.12,5,5,5,555,15,Champions
13487,5680,2,271.47,2,2,2,222,6,Need Attention
13488,5542,11,5083.72,5,5,5,555,15,Champions
13490,5829,1,154.25,1,1,1,111,3,Hibernating
13491,5547,18,3151.84,5,5,5,555,15,Champions
13495,5543,6,1894.83,5,5,5,555,15,Champions
13497,5543,5,972.28,5,4,4,544,13,Champions
13498,5905,1,230.3,1,1,2,112,4,Hibernating
13500,5576,1,299.53,3,1,2,312,6,Promising
13501,5661,2,1405.79,2,2,4,224,8,Need Attention
13502,5590,2,281.9,3,2,2,322,7,Promising
13503,5654,4,1561.19,2,4,5,245,11,Loyal Customers
13506,5544,4,1166.76,5,4,4,544,13,Champions
13508,5817,1,176.08,1,1,1,111,3,Hibernating
13509,5682,1,60.0,2,1,1,211,4,About to Sleep
13510,5550,6,2701.93,5,5,5,555,15,Champions
13511,5851,1,92.46,1,1,1,111,3,Hibernating
13512,5562,3,462.18,4,3,3,433,10,Potential Loyalists
13513,5616,2,528.05,2,2,3,223,7,Need Attention
13514,5603,3,447.7,3,3,3,333,9,Need Attention
13515,5624,2,293.1,2,2,2,222,6,Need Attention
13516,5592,1,295.85,3,1,2,312,6,Promising
13519,5617,1,220.46,2,1,2,212,5,About to Sleep
13520,5546,6,2018.15,5,5,5,555,15,Champions
13523,5541,2,1040.07,5,2,4,524,11,Potential Loyalists
13526,5913,2,408.56,1,2,3,123,6,Lost
13527,5593,5,2298.93,3,4,5,345,12,Loyal Customers
13530,5809,1,402.98,1,1,3,113,5,Hibernating
13531,5541,5,1254.72,5,4,4,544,13,Champions
13534,5554,10,1792.32,5,5,5,555,15,Champions
13537,5600,2,717.85,3,2,3,323,8,Need Attention
13538,5571,5,1680.38,4,4,5,445,13,Champions
13539,5595,4,811.02,3,4,4,344,11,Loyal Customers
13540,5642,3,632.39,2,3,3,233,8,Need Attention
13541,5602,1,103.2,3,1,1,311,5,Promising
13542,5551,17,3561.79,5,5,5,555,15,Champions
13543,5809,2,589.21,1,2,3,123,6,Lost
13544,5586,4,514.14,3,4,3,343,10,Loyal Customers
13545,5565,2,352.33,4,2,2,422,8,Potential Loyalists
13546,5557,2,465.15,4,2,3,423,9,Potential Loyalists
13547,5583,1,167.08,3,1,1,311,5,Promising
13548,5646,1,223.28,2,1,2,212,5,About to Sleep
13549,5562,1,87.6,4,1,1,411,6,Recent Customers
13550,5558,1,321.55,4,1,2,412,7,Recent Customers
13552,5603,10,2149.85,3,5,5,355,13,Loyal Customers
13553,5849,1,499.6,1,1,3,113,5,Hibernating
13554,5555,7,1569.65,4,5,5,455,14,Champions
13555,5553,8,3112.2,5,5,5,555,15,Champions
13556,5604,2,186.9,3,2,1,321,6,Promising
13557,5590,11,2346.92,3,5,5,355,13,Loyal Customers
13561,5572,10,1620.74,4,5,5,455,14,Champions
13562,5576,5,2454.65,3,4,5,345,12,Loyal Customers
13564,5543,35,14746.3,5,5,5,555,15,Champions
13565,5586,1,174.58,3,1,1,311,5,Promising
13566,5609,3,831.76,3,3,4,334,10,Need Attention
13567,5603,4,1079.29,3,4,4,344,11,Loyal Customers
13569,5542,3,497.74,5,3,3,533,11,Potential Loyalists
13571,5557,14,2353.58,4,5,5,455,14,Champions
13573,5554,4,384.77,5,4,2,542,11,Promising
13574,5586,1,404.45,3,1,3,313,7,Lost
13576,5548,11,1810.52,5,5,5,555,15,Champions
13577,5557,7,1555.56,4,5,5,455,14,Champions
13578,5584,1,14.94,3,1,1,311,5,Promising
13579,5544,4,1017.28,5,4,4,544,13,Champions
13580,5581,1,107.75,3,1,1,311,5,Promising
13581,5589,1,162.53,3,1,1,311,5,Promising
13582,5564,2,241.68,4,2,2,422,8,Potential Loyalists
13583,5854,1,664.0,1,1,3,113,5,Hibernating
13584,5673,2,201.3,2,2,2,222,6,Need Attention
13585,5705,3,418.86,2,3,3,233,8,Need Attention
13586,5716,1,127.28,2,1,1,211,4,About to Sleep
13587,5624,3,314.9,2,3,2,232,7,Need Attention
13589,5702,3,562.59,2,3,3,233,8,Need Attention
13590,5550,12,3655.1,5,5,5,555,15,Champions
13591,5610,4,917.81,3,4,4,344,11,Loyal Customers
13593,5562,9,3320.81,4,5,5,455,14,Champions
13594,5660,1,136.35,2,1,1,211,4,About to Sleep
13595,5691,3,719.98,2,3,3,233,8,Need Attention
13597,5575,2,331.31,4,2,2,422,8,Potential Loyalists
13598,5670,4,520.32,2,4,3,243,9,Loyal Customers
13599,5541,11,2976.49,5,5,5,555,15,Champions
13600,5809,1,112.85,1,1,1,111,3,Hibernating
13601,5567,2,452.27,4,2,3,423,9,Potential Loyalists
13602,5556,3,596.28,4,3,3,433,10,Potential Loyalists
13604,5833,1,451.22,1,1,3,113,5,Hibernating
13605,5562,2,483.67,4,2,3,423,9,Potential Loyalists
13607,5577,1,400.3,3,1,3,313,7,Lost
13608,5715,1,232.05,2,1,2,212,5,About to Sleep
13609,5768,1,167.35,1,1,1,111,3,Hibernating
13610,5562,7,1021.38,4,5,4,454,13,Champions
13611,5549,7,2143.53,5,5,5,555,15,Champions
13612,5807,1,818.29,1,1,4,114,6,Hibernating
13613,5627,5,1039.85,2,4,4,244,10,Loyal Customers
13614,5568,2,747.28,4,2,4,424,10,Potential Loyalists
13615,5574,7,5501.84,4,5,5,455,14,Champions
13616,5743,2,283.85,1,2,2,122,5,Lost
13617,5583,5,670.82,3,4,3,343,10,Loyal Customers
13619,5719,2,224.94,1,2,2,122,5,Lost
13620,5703,1,52.34,2,1,1,211,4,About to Sleep
13622,5871,1,540.05,1,1,3,113,5,Hibernating
13623,5555,5,1697.16,4,4,5,445,13,Champions
13624,5563,1,328.52,4,1,2,412,7,Recent Customers
13625,5771,1,301.26,1,1,2,112,4,Hibernating
13626,5554,1,449.81,5,1,3,513,9,Recent Customers
13627,5663,2,530.93,2,2,3,223,7,Need Attention
13628,5851,1,218.34,1,1,2,112,4,Hibernating
13632,5569,3,1526.88,4,3,4,434,11,Potential Loyalists
13634,5549,11,3288.05,5,5,5,555,15,Champions
13635,5617,3,1786.53,2,3,5,235,10,Need Attention
13639,5611,1,312.93,2,1,2,212,5,About to Sleep
13641,5815,4,639.55,1,4,3,143,8,Loyal Customers
13642,5607,3,159.92,3,3,1,331,7,Promising
13643,5557,7,1506.73,4,5,4,454,13,Champions
13646,5574,2,326.25,4,2,2,422,8,Potential Loyalists
13647,5669,4,866.28,2,4,4,244,10,Loyal Customers
13648,5575,8,1704.62,4,5,5,455,14,Champions
13649,5541,5,1201.32,5,4,4,544,13,Champions
13650,5549,4,1370.66,5,4,4,544,13,Champions
13651,5556,1,132.65,4,1,1,411,6,Recent Customers
13652,5543,3,1447.93,5,3,4,534,12,Potential Loyalists
13653,5662,1,152.2,2,1,1,211,4,About to Sleep
13654,5555,5,3168.43,4,4,5,445,13,Champions
13655,5549,4,1247.04,5,4,4,544,13,Champions
13656,5674,2,617.6,2,2,3,223,7,Need Attention
13658,5558,4,2962.25,4,4,5,445,13,Champions
13659,5591,10,3119.06,3,5,5,355,13,Loyal Customers
13660,5575,1,306.64,4,1,2,412,7,Recent Customers
13661,5778,1,325.24,1,1,2,112,4,Hibernating
13662,5560,8,1352.35,4,5,4,454,13,Champions
13663,5555,4,1544.68,4,4,4,444,12,Champions
13665,5561,3,1557.14,4,3,5,435,12,Potential Loyalists
13666,5595,2,43.25,3,2,1,321,6,Promising
13668,5558,13,3345.17,4,5,5,455,14,Champions
13669,5582,1,135.0,3,1,1,311,5,Promising
13671,5569,1,172.6,4,1,1,411,6,Recent Customers
13672,5905,1,233.53,1,1,2,112,4,Hibernating
13674,5607,1,240.68,3,1,2,312,6,Promising
13676,5714,2,243.9,2,2,2,222,6,Need Attention
13677,5579,2,551.24,3,2,3,323,8,Need Attention
13679,5668,3,281.26,2,3,2,232,7,Need Attention
13680,5646,8,3283.6,2,5,5,255,12,Loyal Customers
13683,5632,1,258.6,2,1,2,212,5,About to Sleep
13684,5565,3,377.11,4,3,2,432,9,Potential Loyalists
13686,5555,2,337.04,4,2,2,422,8,Potential Loyalists
13689,5619,1,19.5,2,1,1,211,4,About to Sleep
13691,5571,1,212.78,4,1,2,412,7,Recent Customers
13692,5583,2,435.56,3,2,3,323,8,Need Attention
13693,5549,9,1981.58,5,5,5,555,15,Champions
13694,5555,30,3034.89,4,5,5,455,14,Champions
13695,5752,1,71.4,1,1,1,111,3,Hibernating
13696,5766,2,312.0,1,2,2,122,5,Lost
13698,5771,2,371.83,1,2,2,122,5,Lost
13699,5725,1,455.57,1,1,3,113,5,Hibernating
13700,5592,3,307.18,3,3,2,332,8,Promising
13701,5621,1,161.0,2,1,1,211,4,About to Sleep
13702,5620,1,135.18,2,1,1,211,4,About to Sleep
13703,5590,1,326.06,3,1,2,312,6,Promising
13705,5548,5,1079.27,5,4,4,544,13,Champions
13706,5801,1,300.38,1,1,2,112,4,Hibernating
13707,5604,3,1895.25,3,3,5,335,11,Need Attention
13709,5621,5,1263.7,2,4,4,244,10,Loyal Customers
13710,5598,2,201.84,3,2,2,322,7,Promising
13711,5581,7,1499.72,3,5,4,354,12,Loyal Customers
13712,5785,1,265.54,1,1,2,112,4,Hibernating
13713,5583,3,740.76,3,3,4,334,10,Need Attention
13714,5640,1,161.35,2,1,1,211,4,About to Sleep
13715,5547,13,5978.81,5,5,5,555,15,Champions
13717,5632,2,304.37,2,2,2,222,6,Need Attention
13719,5568,6,1741.4,4,5,5,455,14,Champions
13721,5570,1,217.4,4,1,2,412,7,Recent Customers
13722,5595,7,2461.8,3,5,5,355,13,Loyal Customers
13723,5567,5,873.03,4,4,4,444,12,Champions
13724,5812,1,213.01,1,1,2,112,4,Hibernating
13727,5786,6,740.67,1,5,4,154,10,Loyal Customers
13728,5562,10,1839.03,4,5,5,455,14,Champions
13729,5610,3,638.63,3,3,3,333,9,Need Attention
13733,5585,2,391.91,3,2,2,322,7,Promising
13734,5683,2,125.09,2,2,1,221,5,About to Sleep
13735,5551,9,6428.73,5,5,5,555,15,Champions
13736,5600,5,2022.67,3,4,5,345,12,Loyal Customers
13738,5571,1,434.78,4,1,3,413,8,Recent Customers
13739,5702,1,75.3,2,1,1,211,4,About to Sleep
13740,5590,4,1164.22,3,4,4,344,11,Loyal Customers
13745,5721,1,332.96,1,1,2,112,4,Hibernating
13746,5588,1,176.69,3,1,1,311,5,Promising
13747,5599,1,90.2,3,1,1,311,5,Promising
13748,5557,4,678.1,4,4,3,443,11,Loyal Customers
13750,5588,4,664.8,3,4,3,343,10,Loyal Customers
13752,5702,1,404.45,2,1,3,213,6,About to Sleep
13753,5773,3,949.41,1,3,4,134,8,At Risk
13754,5612,1,164.45,2,1,1,211,4,About to Sleep
13756,5560,9,2564.87,4,5,5,455,14,Champions
13757,5849,1,42.55,1,1,1,111,3,Hibernating
13758,5541,9,3438.47,5,5,5,555,15,Champions
13760,5579,3,726.45,3,3,3,333,9,Need Attention
13761,5677,4,762.12,2,4,4,244,10,Loyal Customers
13762,5824,2,160.8,1,2,1,121,4,Lost
13763,5610,1,172.86,3,1,1,311,5,Promising
13764,5744,3,1345.6,1,3,4,134,8,At Risk
13765,5828,1,308.66,1,1,2,112,4,Hibernating
13766,5670,1,190.35,2,1,1,211,4,About to Sleep
13767,5544,38,9009.56,5,5,5,555,15,Champions
13768,5901,2,668.07,1,2,3,123,6,Lost
13769,5542,11,2241.43,5,5,5,555,15,Champions
13770,5611,2,397.77,2,2,3,223,7,Need Attention
13771,5708,5,1789.15,2,4,5,245,11,Loyal Customers
13772,5575,5,1977.39,4,4,5,445,13,Champions
13773,5571,2,301.54,4,2,2,422,8,Potential Loyalists
13775,5765,1,851.06,1,1,4,114,6,Hibernating
13777,5548,21,1552.7,5,5,4,554,14,Champions
13778,5666,3,591.25,2,3,3,233,8,Need Attention
13779,5690,1,161.13,2,1,1,211,4,About to Sleep
13780,5581,1,372.06,3,1,2,312,6,Promising
13781,5767,2,650.99,1,2,3,123,6,Lost
13782,5628,7,877.22,2,5,4,254,11,Loyal Customers
13784,5609,3,122.0,3,3,1,331,7,Promising
13785,5603,4,542.49,3,4,3,343,10,Loyal Customers
13786,5542,6,1835.49,5,5,5,555,15,Champions
13787,5633,4,876.98,2,4,4,244,10,Loyal Customers
13788,5680,1,3.75,2,1,1,211,4,About to Sleep
13789,5563,1,239.46,4,1,2,412,7,Recent Customers
13792,5597,1,188.4,3,1,1,311,5,Promising
13793,5821,1,96.0,1,1,1,111,3,Hibernating
13794,5721,1,126.03,1,1,1,111,3,Hibernating
13795,5563,4,375.6,4,4,2,442,10,Promising
13796,5674,1,289.7,2,1,2,212,5,About to Sleep
13797,5611,3,1179.45,2,3,4,234,9,Need Attention
13798,5554,20,957.26,5,5,4,554,14,Champions
13799,5619,6,965.53,2,5,4,254,11,Loyal Customers
13800,5605,2,603.89,3,2,3,323,8,Need Attention
13802,5549,16,5059.71,5,5,5,555,15,Champions
13803,5606,2,1001.36,3,2,4,324,9,Need Attention
