customer_id,total_orders,total_revenue,avg_order_value,first_purchase,last_purchase,total_transactions,lifespan_days,lifespan_months,purchase_frequency,customer_value_monthly,simple_clv,predictive_clv,clv_profit,days_since_last,churn_probability,risk_adjusted_clv,clv_bucket
12623,6,3112.32,20.48,2010-01-12 11:45:00,2010-10-19 09:35:00,152,279,9.17,0.65,13.4,58.21,160.85,48.25,51,0.37,102.04,$100-500
12625,2,2023.62,22.48,2010-04-22 11:33:00,2010-07-18 15:56:00,90,87,2.86,0.7,15.73,68.33,188.81,56.64,144,1.0,0.0,$100-500
12629,2,508.82,13.75,2010-10-12 16:40:00,2010-11-19 09:18:00,37,37,1.22,1.65,22.63,98.27,271.53,81.46,20,0.36,173.68,$100-500
12631,5,2630.37,17.65,2010-01-15 14:50:00,2010-09-09 14:50:00,149,237,7.79,0.64,11.34,49.23,136.04,40.81,91,0.64,48.98,$100-500
12632,2,706.96,22.09,2010-05-24 09:07:00,2010-07-07 09:39:00,32,44,1.45,1.38,30.57,132.75,366.82,110.04,155,1.0,0.0,$100-500
12633,3,3258.34,16.37,2010-07-02 11:44:00,2010-11-22 13:09:00,199,143,4.7,0.64,10.46,45.41,125.47,37.64,17,0.12,110.56,$100-500
12634,1,360.0,18.95,2010-06-09 15:41:00,2010-06-09 15:41:00,19,1,0.03,30.44,576.76,2504.71,6921.09,2076.33,183,1.0,0.0,$5K-10K
12635,2,1169.23,15.18,2010-09-09 10:50:00,2010-11-12 15:46:00,77,64,2.1,0.95,14.44,62.73,173.33,52.0,27,0.28,124.58,$100-500
12637,4,2141.35,9.35,2010-06-14 13:36:00,2010-11-26 13:50:00,229,165,5.42,0.74,6.9,29.97,82.8,24.84,13,0.11,74.11,$0-100
12638,1,93.3,13.33,2010-03-10 10:30:00,2010-03-10 10:30:00,7,1,0.03,30.44,405.72,1761.95,4868.66,1460.6,274,1.0,0.0,$1K-5K
12639,2,746.27,18.2,2010-03-22 09:05:00,2010-10-01 12:17:00,41,193,6.34,0.32,5.74,24.93,68.9,20.67,69,0.24,52.48,$0-100
12643,2,33.0,16.5,2010-06-03 19:57:00,2010-09-20 16:39:00,2,108,3.55,0.56,9.3,40.39,111.61,33.48,80,0.49,56.5,$100-500
12644,3,1310.38,16.8,2010-01-14 13:02:00,2010-10-05 10:23:00,78,263,8.64,0.35,5.83,25.33,70.0,21.0,65,0.25,52.7,$0-100
12645,4,1704.72,19.82,2010-02-09 10:49:00,2010-10-26 18:44:00,86,259,8.51,0.47,9.32,40.47,111.83,33.55,44,0.23,86.5,$100-500
12647,24,7639.83,20.32,2010-01-13 15:06:00,2010-12-07 12:28:00,376,327,10.74,2.23,45.39,197.14,544.73,163.42,2,0.05,518.08,$500-1K
12648,3,753.15,17.52,2010-01-07 18:38:00,2010-09-28 10:35:00,43,263,8.64,0.35,6.08,26.41,72.98,21.89,72,0.27,53.0,$0-100
12649,4,1398.14,17.48,2010-01-12 17:24:00,2010-11-22 12:57:00,80,313,10.28,0.39,6.8,29.52,81.58,24.48,17,0.07,75.68,$0-100
12651,3,263.75,12.56,2010-08-31 15:21:00,2010-11-26 11:58:00,21,86,2.83,1.06,13.34,57.92,160.04,48.01,13,0.15,135.85,$100-500
12652,1,97.05,32.35,2010-10-01 15:16:00,2010-10-01 15:16:00,3,1,0.03,30.44,984.73,4276.45,11816.81,3545.04,69,1.0,0.0,$10K+
12653,1,795.48,24.86,2010-07-01 09:56:00,2010-07-01 09:56:00,32,1,0.03,30.44,756.7,3286.16,9080.4,2724.12,161,1.0,0.0,$5K-10K
12655,1,261.35,16.33,2010-10-12 09:17:00,2010-10-12 09:17:00,16,1,0.03,30.44,497.22,2159.29,5966.62,1789.99,58,1.0,0.0,$5K-10K
12656,3,1954.66,16.71,2010-05-26 09:00:00,2010-10-10 10:43:00,117,137,4.5,0.67,11.14,48.36,133.63,40.09,60,0.44,75.11,$100-500
12661,1,162.0,14.73,2010-09-29 16:46:00,2010-09-29 16:46:00,11,1,0.03,30.44,448.3,1946.85,5379.58,1613.87,71,1.0,0.0,$5K-10K
12662,10,3138.24,17.83,2010-04-01 09:50:00,2010-12-01 13:04:00,176,244,8.02,1.25,22.24,96.6,266.94,80.08,8,0.11,237.76,$100-500
12663,2,160.2,20.03,2010-02-09 14:28:00,2010-03-25 09:40:00,8,43,1.41,1.42,28.35,123.12,340.22,102.07,259,1.0,0.0,$100-500
12665,2,250.6,17.9,2010-02-08 15:11:00,2010-10-18 11:34:00,14,251,8.25,0.24,4.34,18.85,52.1,15.63,52,0.14,44.9,$0-100
12666,1,475.58,19.02,2010-11-10 16:40:00,2010-11-10 16:40:00,25,1,0.03,30.44,579.07,2514.74,6948.79,2084.64,29,1.0,0.0,$5K-10K
12668,5,6554.52,17.86,2010-01-31 15:45:00,2010-11-26 11:48:00,367,298,9.79,0.51,9.12,39.61,109.46,32.84,13,0.07,101.5,$100-500
12670,2,605.04,28.81,2010-02-11 10:13:00,2010-11-19 10:05:00,21,280,9.2,0.22,6.26,27.2,75.17,22.55,20,0.05,71.59,$0-100
12671,1,460.5,23.03,2010-04-12 16:30:00,2010-04-12 16:30:00,20,1,0.03,30.44,700.88,3043.75,8410.59,2523.18,241,1.0,0.0,$5K-10K
12672,1,211.15,17.6,2010-04-23 09:57:00,2010-04-23 09:57:00,12,1,0.03,30.44,535.62,2326.05,6427.41,1928.22,230,1.0,0.0,$5K-10K
12673,1,560.1,18.07,2010-11-03 10:46:00,2010-11-03 10:46:00,31,1,0.03,30.44,549.98,2388.43,6599.78,1979.94,36,1.0,0.0,$5K-10K
12675,2,873.25,7.87,2010-05-10 16:44:00,2010-06-04 09:49:00,111,24,0.79,2.54,19.96,86.66,239.48,71.84,188,1.0,0.0,$100-500
12676,5,1110.98,20.96,2010-08-13 13:29:00,2010-10-27 09:36:00,53,74,2.43,2.06,43.11,187.23,517.36,155.21,43,0.97,16.31,$500-1K
12677,2,395.1,18.81,2010-02-11 13:55:00,2010-06-02 14:30:00,21,111,3.65,0.55,10.32,44.81,123.83,37.15,190,1.0,0.0,$100-500
12678,6,1531.26,28.36,2010-01-07 16:46:00,2010-11-29 09:55:00,54,325,10.68,0.56,15.94,69.2,191.23,57.37,10,0.06,179.46,$100-500
12681,24,14394.95,18.36,2009-12-13 13:31:00,2010-12-07 10:08:00,784,358,11.76,2.04,37.47,162.72,449.62,134.89,2,0.04,429.53,$100-500
12682,23,10222.11,20.82,2009-12-01 09:28:00,2010-12-09 14:49:00,491,373,12.25,1.88,39.08,169.7,468.93,140.68,0,0.0,468.93,$100-500
12683,8,3717.41,19.46,2009-12-13 15:01:00,2010-12-09 12:17:00,191,360,11.83,0.68,13.17,57.17,157.99,47.4,0,0.0,157.99,$100-500
12686,1,89.14,12.73,2010-12-03 09:51:00,2010-12-03 09:51:00,7,1,0.03,30.44,387.63,1683.39,4651.58,1395.47,6,1.0,0.0,$1K-5K
12687,1,1818.59,14.79,2010-08-16 12:12:00,2010-08-16 12:12:00,123,1,0.03,30.44,450.06,1954.51,5400.77,1620.23,115,1.0,0.0,$5K-10K
12691,1,134.6,19.23,2010-10-15 12:00:00,2010-10-15 12:00:00,7,1,0.03,30.44,585.32,2541.89,7023.81,2107.14,55,1.0,0.0,$5K-10K
12692,1,110.95,8.53,2010-03-12 14:02:00,2010-03-12 14:02:00,13,1,0.03,30.44,259.79,1128.22,3117.52,935.26,272,1.0,0.0,$1K-5K
12693,3,665.31,17.51,2010-07-05 13:56:00,2010-11-08 14:57:00,38,126,4.14,0.72,12.69,55.11,152.27,45.68,31,0.25,114.81,$100-500
12694,1,901.68,20.04,2010-10-14 19:39:00,2010-10-14 19:39:00,45,1,0.03,30.44,609.94,2648.8,7319.24,2195.77,56,1.0,0.0,$5K-10K
12695,3,763.82,24.64,2010-02-12 13:22:00,2010-06-29 16:12:00,31,137,4.5,0.67,16.42,71.32,197.09,59.13,163,1.0,0.0,$100-500
12696,2,771.91,16.08,2010-07-19 10:02:00,2010-10-01 10:43:00,48,74,2.43,0.82,13.23,57.46,158.76,47.63,69,0.62,60.07,$100-500
12698,1,339.75,21.23,2010-04-28 15:51:00,2010-04-28 15:51:00,16,1,0.03,30.44,646.37,2807.04,7756.49,2326.95,225,1.0,0.0,$5K-10K
12699,1,566.11,14.15,2010-10-18 12:07:00,2010-10-18 12:07:00,40,1,0.03,30.44,430.81,1870.9,5169.72,1550.91,52,1.0,0.0,$5K-10K
12701,4,1608.38,17.48,2010-03-16 13:23:00,2010-06-28 13:44:00,92,104,3.42,1.17,20.47,88.89,245.61,73.68,164,1.0,0.0,$100-500
12703,3,722.98,13.64,2010-01-24 12:05:00,2010-03-16 13:22:00,53,51,1.68,1.79,24.43,106.07,293.11,87.93,268,1.0,0.0,$100-500
12705,5,4455.81,17.2,2010-06-24 09:51:00,2010-11-21 13:59:00,259,150,4.93,1.01,17.46,75.81,209.47,62.84,18,0.2,167.58,$100-500
12708,9,2515.27,16.66,2009-12-18 10:25:00,2010-12-06 10:43:00,151,353,11.6,0.78,12.93,56.14,155.13,46.54,3,0.03,151.18,$100-500
12709,17,3442.83,25.5,2009-12-09 13:49:00,2010-12-08 09:49:00,135,363,11.93,1.43,36.36,157.88,436.26,130.88,1,0.02,429.45,$100-500
12711,2,1161.45,20.38,2010-02-01 11:30:00,2010-04-07 11:59:00,57,65,2.14,0.94,19.08,82.88,229.02,68.71,246,1.0,0.0,$100-500
12712,10,2513.8,18.35,2009-12-09 10:46:00,2010-12-09 11:39:00,137,365,11.99,0.83,15.3,66.45,183.63,55.09,0,0.0,183.63,$100-500
12714,7,7609.45,18.74,2009-12-04 10:00:00,2010-11-16 18:10:00,406,347,11.4,0.61,11.51,49.98,138.11,41.43,23,0.15,116.75,$100-500
12717,1,277.93,17.37,2010-04-28 14:34:00,2010-04-28 14:34:00,16,1,0.03,30.44,528.76,2296.28,6345.14,1903.54,225,1.0,0.0,$5K-10K
12720,5,2199.1,14.66,2010-07-21 09:46:00,2010-12-05 15:21:00,150,137,4.5,1.11,16.29,70.73,195.45,58.63,4,0.05,185.94,$100-500
12721,2,1284.95,16.69,2010-08-25 11:07:00,2010-11-19 15:13:00,77,86,2.83,0.71,11.81,51.3,141.76,42.53,20,0.16,119.78,$100-500
12724,3,1185.31,16.93,2010-06-22 14:00:00,2010-11-21 13:26:00,70,151,4.96,0.6,10.24,44.47,122.89,36.87,18,0.12,108.24,$100-500
12725,3,1590.02,16.22,2010-05-04 13:59:00,2010-12-03 15:45:00,98,213,7.0,0.43,6.96,30.21,83.47,25.04,6,0.03,81.12,$0-100
12726,4,940.86,21.38,2010-03-25 16:25:00,2010-11-17 16:59:00,44,237,7.79,0.51,10.99,47.71,131.83,39.55,22,0.12,115.51,$100-500
12727,3,1146.43,20.11,2010-02-23 09:54:00,2010-09-23 10:45:00,57,212,6.96,0.43,8.66,37.62,103.96,31.19,77,0.36,66.2,$100-500
12728,1,233.84,15.59,2010-11-21 11:34:00,2010-11-21 11:34:00,15,1,0.03,30.44,474.54,2060.8,5694.47,1708.34,18,1.0,0.0,$5K-10K
12730,1,703.25,15.29,2010-07-06 12:19:00,2010-07-06 12:19:00,46,1,0.03,30.44,465.37,2020.98,5584.42,1675.32,156,1.0,0.0,$5K-10K
12731,4,1547.5,23.81,2010-03-02 09:23:00,2010-09-23 15:12:00,65,205,6.73,0.59,14.14,61.41,169.69,50.91,77,0.5,84.71,$100-500
12733,3,1950.92,14.56,2010-01-19 13:23:00,2010-11-15 13:56:00,134,300,9.86,0.3,4.43,19.25,53.18,15.95,24,0.08,48.93,$0-100
12734,2,296.75,21.2,2010-11-12 13:26:00,2010-11-30 11:05:00,14,17,0.56,3.58,75.91,329.65,910.9,273.27,9,0.35,589.4,$500-1K
12738,1,155.35,14.12,2010-12-02 18:27:00,2010-12-02 18:27:00,11,1,0.03,30.44,429.9,1866.93,5158.75,1547.62,7,1.0,0.0,$5K-10K
12739,2,786.19,18.72,2010-11-10 14:27:00,2010-11-19 09:42:00,42,8,0.26,7.61,142.45,618.62,1709.4,512.82,20,1.0,0.0,$1K-5K
12741,1,236.07,15.74,2010-06-24 16:24:00,2010-06-24 16:24:00,15,1,0.03,30.44,479.06,2080.46,5748.78,1724.63,168,1.0,0.0,$5K-10K
12742,1,1080.56,16.62,2010-03-24 12:43:00,2010-03-24 12:43:00,65,1,0.03,30.44,506.03,2197.58,6072.41,1821.72,260,1.0,0.0,$5K-10K
12744,4,2688.13,24.89,2010-04-27 16:19:00,2010-09-06 10:24:00,108,131,4.3,0.93,23.13,100.47,277.61,83.28,94,0.96,12.01,$100-500
12745,2,416.53,23.14,2010-05-14 16:50:00,2010-08-10 10:14:00,18,87,2.86,0.7,16.19,70.32,194.32,58.3,121,0.93,14.15,$100-500
12746,1,254.55,14.97,2010-06-17 10:41:00,2010-06-17 10:41:00,17,1,0.03,30.44,455.79,1979.4,5469.53,1640.86,175,1.0,0.0,$5K-10K
12747,16,2883.73,21.52,2009-12-07 13:23:00,2010-12-05 15:38:00,134,363,11.93,1.34,28.87,125.39,346.49,103.95,4,0.06,326.13,$100-500
12748,132,14794.18,6.0,2009-12-04 17:31:00,2010-12-09 13:22:00,2465,369,12.12,10.89,65.35,283.81,784.24,235.27,0,0.0,784.24,$500-1K
12749,4,2746.63,19.9,2010-07-06 15:05:00,2010-11-05 13:56:00,138,121,3.98,1.01,20.03,86.98,240.34,72.1,34,0.37,150.29,$100-500
12751,1,268.27,4.33,2010-09-21 12:49:00,2010-09-21 12:49:00,62,1,0.03,30.44,131.71,571.99,1580.54,474.16,79,1.0,0.0,$1K-5K
12755,9,584.31,12.43,2010-01-15 11:57:00,2010-11-19 13:19:00,47,308,10.12,0.89,11.06,48.02,132.7,39.81,20,0.19,106.85,$100-500
12758,5,3839.73,22.59,2009-12-01 14:40:00,2010-09-06 13:02:00,170,278,9.13,0.55,12.37,53.7,148.39,44.52,94,0.56,64.76,$100-500
12759,5,3394.14,16.56,2009-12-04 10:47:00,2010-11-18 19:14:00,205,349,11.47,0.44,7.22,31.36,86.65,25.99,21,0.1,77.96,$0-100
12760,1,347.8,16.56,2010-09-10 08:50:00,2010-09-10 08:50:00,21,1,0.03,30.44,504.14,2189.37,6049.73,1814.92,90,1.0,0.0,$5K-10K
12761,2,629.95,25.2,2010-09-01 10:47:00,2010-09-08 12:17:00,25,7,0.23,8.7,219.15,951.72,2629.81,788.94,92,1.0,0.0,$1K-5K
12763,1,260.08,17.34,2010-12-05 15:46:00,2010-12-05 15:46:00,15,1,0.03,30.44,527.79,2292.05,6333.47,1900.04,4,1.0,0.0,$5K-10K
12765,6,1226.38,18.58,2010-03-08 09:43:00,2010-08-24 13:51:00,66,169,5.55,1.08,20.08,87.21,240.97,72.29,107,1.0,0.0,$100-500
12766,3,2133.85,15.69,2010-10-28 09:29:00,2010-12-08 13:53:00,136,41,1.35,2.23,34.95,151.76,419.36,125.81,1,0.02,409.13,$100-500
12767,1,767.66,19.19,2010-11-29 09:38:00,2010-11-29 09:38:00,40,1,0.03,30.44,584.19,2536.99,7010.27,2103.08,10,1.0,0.0,$5K-10K
12768,1,150.45,16.72,2010-09-15 12:08:00,2010-09-15 12:08:00,9,1,0.03,30.44,508.86,2209.83,6106.26,1831.88,85,1.0,0.0,$5K-10K
12771,1,226.3,16.16,2010-08-11 11:51:00,2010-08-11 11:51:00,14,1,0.03,30.44,492.04,2136.81,5904.49,1771.35,120,1.0,0.0,$5K-10K
12773,1,37.25,7.45,2010-05-24 17:30:00,2010-05-24 17:30:00,5,1,0.03,30.44,226.78,984.84,2721.34,816.4,199,1.0,0.0,$1K-5K
12774,1,98.7,16.45,2010-06-22 10:38:00,2010-06-22 10:38:00,6,1,0.03,30.44,500.74,2174.58,6008.86,1802.66,170,1.0,0.0,$5K-10K
12775,2,300.08,20.01,2010-10-26 14:24:00,2010-11-16 15:14:00,15,21,0.69,2.9,58.0,251.86,695.96,208.79,23,0.73,187.8,$500-1K
12776,1,55.5,13.88,2010-02-10 12:11:00,2010-02-10 12:11:00,4,1,0.03,30.44,422.35,1834.18,5068.26,1520.48,302,1.0,0.0,$5K-10K
12777,1,424.95,18.48,2010-09-08 11:35:00,2010-09-08 11:35:00,23,1,0.03,30.44,562.41,2442.41,6748.95,2024.68,92,1.0,0.0,$5K-10K
12778,3,825.53,13.76,2010-04-16 09:57:00,2010-11-08 10:51:00,60,206,6.77,0.44,6.1,26.49,73.19,21.96,31,0.15,62.18,$0-100
12779,7,2599.31,20.63,2009-12-03 07:25:00,2010-12-03 13:40:00,126,365,11.99,0.58,12.04,52.3,144.52,43.36,6,0.04,138.97,$100-500
12780,1,297.08,16.5,2010-04-20 09:40:00,2010-04-20 09:40:00,18,1,0.03,30.44,502.4,2181.78,6028.74,1808.62,233,1.0,0.0,$5K-10K
12782,6,1923.32,16.16,2010-07-08 13:31:00,2010-11-30 11:37:00,119,144,4.73,1.27,20.5,89.02,245.99,73.8,9,0.12,215.24,$100-500
12784,1,1034.33,14.57,2010-06-28 13:06:00,2010-06-28 13:06:00,71,1,0.03,30.44,443.45,1925.79,5321.41,1596.42,164,1.0,0.0,$5K-10K
12785,2,609.45,15.63,2009-12-08 13:56:00,2010-06-22 12:16:00,39,195,6.41,0.31,4.88,21.19,58.55,17.56,170,0.58,24.52,$0-100
12786,1,265.3,24.12,2010-04-09 12:12:00,2010-04-09 12:12:00,11,1,0.03,30.44,734.16,3188.26,8809.89,2642.97,244,1.0,0.0,$5K-10K
12787,1,398.52,16.6,2010-10-22 14:57:00,2010-10-22 14:57:00,24,1,0.03,30.44,505.46,2195.07,6065.47,1819.64,48,1.0,0.0,$5K-10K
12788,4,444.9,17.11,2010-06-29 13:05:00,2010-09-02 14:21:00,26,65,2.14,1.87,32.05,139.2,384.65,115.39,98,1.0,0.0,$100-500
12789,2,33.0,16.5,2010-01-15 12:06:00,2010-07-15 12:43:00,2,181,5.95,0.34,5.55,24.1,66.6,19.98,147,0.54,30.54,$0-100
12790,1,266.93,16.68,2010-10-25 13:04:00,2010-10-25 13:04:00,16,1,0.03,30.44,507.83,2205.4,6094.01,1828.2,45,1.0,0.0,$5K-10K
12791,5,453.43,18.14,2010-03-25 17:29:00,2010-12-01 11:27:00,25,250,8.21,0.61,11.04,47.95,132.5,39.75,8,0.05,125.44,$100-500
12792,1,370.47,17.64,2010-06-23 10:49:00,2010-06-23 10:49:00,21,1,0.03,30.44,537.01,2332.08,6444.06,1933.22,169,1.0,0.0,$5K-10K
12793,2,415.85,15.99,2010-11-03 13:05:00,2010-12-03 15:14:00,26,30,0.99,2.03,32.46,140.96,389.49,116.85,6,0.13,337.56,$100-500
12796,1,30.0,30.0,2010-03-21 15:49:00,2010-03-21 15:49:00,1,1,0.03,30.44,913.2,3965.8,10958.4,3287.52,263,1.0,0.0,$10K+
12797,2,496.08,17.11,2010-10-11 12:53:00,2010-12-09 10:55:00,29,58,1.91,1.05,17.96,77.98,215.47,64.64,0,0.0,215.47,$100-500
12798,1,43.49,3.35,2010-10-14 12:27:00,2010-10-14 12:27:00,13,1,0.03,30.44,101.83,442.24,1222.0,366.6,56,1.0,0.0,$1K-5K
12799,1,219.35,14.62,2010-06-28 15:57:00,2010-06-28 15:57:00,15,1,0.03,30.44,445.13,1933.11,5341.61,1602.48,164,1.0,0.0,$5K-10K
12800,2,528.25,16.01,2010-02-01 11:02:00,2010-08-26 14:11:00,33,206,6.77,0.3,4.73,20.54,56.77,17.03,105,0.34,37.48,$0-100
12801,1,778.0,16.55,2010-07-27 09:38:00,2010-07-27 09:38:00,47,1,0.03,30.44,503.88,2188.22,6046.55,1813.96,135,1.0,0.0,$5K-10K
12802,6,1700.52,15.89,2010-05-25 09:34:00,2010-09-23 10:23:00,107,121,3.98,1.51,23.99,104.18,287.87,86.36,77,1.0,0.0,$100-500
12803,1,897.81,17.27,2010-11-11 14:57:00,2010-11-11 14:57:00,52,1,0.03,30.44,525.56,2282.39,6306.77,1892.03,28,1.0,0.0,$5K-10K
12804,2,325.37,4.93,2010-07-27 13:52:00,2010-08-31 11:58:00,66,34,1.12,1.79,8.83,38.33,105.93,31.78,100,1.0,0.0,$100-500
12805,4,1002.35,19.28,2010-02-03 09:06:00,2010-11-23 12:27:00,52,293,9.63,0.42,8.01,34.79,96.12,28.84,16,0.07,89.13,$0-100
12806,4,895.26,19.46,2010-04-30 10:44:00,2010-09-30 13:34:00,46,153,5.03,0.8,15.49,67.26,185.86,55.76,70,0.61,72.48,$100-500
12807,1,250.35,16.69,2010-11-21 14:21:00,2010-11-21 14:21:00,15,1,0.03,30.44,508.04,2206.3,6096.52,1828.96,18,1.0,0.0,$5K-10K
12808,3,422.45,16.25,2010-09-03 10:24:00,2010-12-06 10:27:00,26,94,3.09,0.97,15.78,68.55,189.42,56.83,3,0.03,183.37,$100-500
12809,2,979.03,18.13,2010-03-02 14:19:00,2010-05-23 11:08:00,54,81,2.66,0.75,13.63,59.18,163.52,49.06,200,1.0,0.0,$100-500
12810,2,474.99,15.32,2010-02-01 09:52:00,2010-06-23 10:53:00,31,142,4.66,0.43,6.57,28.53,78.83,23.65,169,0.79,16.28,$0-100
12811,2,463.05,19.29,2010-10-08 12:20:00,2010-11-26 09:49:00,24,48,1.58,1.27,24.47,106.27,293.65,88.1,13,0.18,240.63,$100-500
12813,3,859.6,24.56,2010-01-15 16:52:00,2010-07-26 09:50:00,35,191,6.27,0.48,11.74,50.99,140.91,42.27,136,0.71,40.58,$100-500
12817,2,453.54,22.68,2010-10-01 08:57:00,2010-11-05 08:28:00,20,34,1.12,1.79,40.61,176.34,487.26,146.18,34,0.67,162.42,$100-500
12819,1,360.88,24.06,2010-09-07 15:20:00,2010-09-07 15:20:00,15,1,0.03,30.44,732.35,3180.39,8788.15,2636.44,93,1.0,0.0,$5K-10K
12820,7,1680.34,17.32,2009-12-05 13:37:00,2010-11-07 14:26:00,97,337,11.07,0.63,10.95,47.57,131.44,39.43,32,0.22,102.32,$100-500
12821,1,128.08,18.3,2010-04-07 15:14:00,2010-04-07 15:14:00,7,1,0.03,30.44,556.97,2418.76,6683.58,2005.07,246,1.0,0.0,$5K-10K
12825,2,454.83,19.78,2010-03-08 10:17:00,2010-07-06 13:56:00,23,120,3.94,0.51,10.03,43.57,120.39,36.12,156,0.87,16.05,$100-500
12826,6,1301.23,17.83,2009-12-18 10:43:00,2010-12-09 15:21:00,73,356,11.7,0.51,9.14,39.71,109.74,32.92,0,0.0,109.74,$100-500
12829,1,55.82,9.3,2010-06-07 15:04:00,2010-06-07 15:04:00,6,1,0.03,30.44,283.19,1229.84,3398.32,1019.5,185,1.0,0.0,$1K-5K
12831,2,215.9,17.99,2010-09-02 15:58:00,2010-09-02 16:00:00,12,1,0.03,60.88,1095.33,4756.75,13143.99,3943.2,98,1.0,0.0,$10K+
12835,41,5613.39,9.22,2009-12-03 12:13:00,2010-10-08 10:59:00,609,308,10.12,4.05,37.35,162.2,448.19,134.46,62,1.0,0.0,$100-500
12836,11,3077.17,13.5,2009-12-01 14:19:00,2010-11-15 16:22:00,228,349,11.47,0.96,12.95,56.23,155.39,46.62,24,0.25,116.21,$100-500
12837,1,528.56,6.95,2010-05-19 15:10:00,2010-05-19 15:10:00,76,1,0.03,30.44,211.7,919.37,2540.43,762.13,204,1.0,0.0,$1K-5K
12838,9,2185.71,7.54,2010-04-26 09:59:00,2010-12-01 11:57:00,290,219,7.19,1.25,9.43,40.95,113.14,33.94,8,0.11,100.74,$100-500
12839,13,4169.01,16.16,2009-12-07 09:18:00,2010-12-07 15:48:00,258,365,11.99,1.08,17.52,76.08,210.23,63.07,2,0.02,205.24,$100-500
12840,3,1048.44,17.47,2010-02-03 14:51:00,2010-09-28 17:58:00,60,237,7.79,0.39,6.73,29.24,80.8,24.24,72,0.3,56.25,$0-100
12841,17,3276.71,11.96,2010-07-08 15:38:00,2010-12-05 12:15:00,274,149,4.89,3.47,41.53,180.37,498.4,149.52,4,0.15,422.58,$100-500
12842,2,249.4,24.94,2009-12-02 08:15:00,2010-10-31 10:45:00,10,333,10.94,0.18,4.56,19.8,54.72,16.41,39,0.08,50.44,$0-100
12843,18,1536.56,18.08,2009-12-13 11:41:00,2010-11-22 13:31:00,85,344,11.3,1.59,28.79,125.04,345.52,103.66,17,0.3,243.07,$100-500
12844,2,322.64,6.33,2010-04-25 11:51:00,2010-09-23 16:23:00,51,151,4.96,0.4,2.55,11.08,30.61,9.18,77,0.34,20.2,$0-100
12846,1,15.58,15.58,2010-01-26 16:29:00,2010-01-26 16:29:00,1,1,0.03,30.44,474.26,2059.57,5691.06,1707.32,317,1.0,0.0,$5K-10K
12847,1,659.36,19.39,2010-11-17 12:44:00,2010-11-17 12:44:00,34,1,0.03,30.44,590.32,2563.61,7083.85,2125.16,22,1.0,0.0,$5K-10K
12848,1,208.0,13.0,2010-02-02 12:45:00,2010-02-02 12:45:00,16,1,0.03,30.44,395.72,1718.51,4748.64,1424.59,310,1.0,0.0,$1K-5K
12849,4,1573.3,17.68,2010-04-27 13:44:00,2010-11-23 11:41:00,89,209,6.87,0.58,10.3,44.72,123.58,37.08,16,0.1,110.97,$100-500
12851,1,148.95,4.96,2010-08-19 15:13:00,2010-08-19 15:13:00,30,1,0.03,30.44,151.13,656.34,1813.62,544.08,112,1.0,0.0,$1K-5K
12853,5,1462.2,22.5,2010-02-05 11:57:00,2010-10-08 14:51:00,65,245,8.05,0.62,13.97,60.69,167.7,50.31,62,0.42,96.97,$100-500
12854,4,1538.42,10.26,2009-12-11 12:55:00,2010-05-27 16:54:00,150,167,5.49,0.73,7.48,32.47,89.73,26.92,196,1.0,0.0,$0-100
12855,4,447.84,6.79,2010-11-02 18:16:00,2010-12-02 09:37:00,66,29,0.95,4.2,28.49,123.72,341.87,102.56,7,0.32,231.85,$100-500
12857,4,1664.95,24.13,2010-01-25 15:37:00,2010-09-29 16:49:00,69,247,8.11,0.49,11.89,51.66,142.74,42.82,71,0.38,88.03,$100-500
12858,1,147.27,3.98,2010-11-21 12:55:00,2010-11-21 12:55:00,37,1,0.03,30.44,121.16,526.16,1453.91,436.17,18,1.0,0.0,$1K-5K
12859,1,516.6,25.83,2010-09-07 12:20:00,2010-09-07 12:20:00,20,1,0.03,30.44,786.27,3414.55,9435.18,2830.55,93,1.0,0.0,$5K-10K
12860,1,54.22,3.39,2010-01-15 15:22:00,2010-01-15 15:22:00,16,1,0.03,30.44,103.15,447.97,1237.84,371.35,328,1.0,0.0,$1K-5K
12861,1,68.25,17.06,2010-03-30 11:39:00,2010-03-30 11:39:00,4,1,0.03,30.44,519.38,2255.55,6232.59,1869.78,254,1.0,0.0,$5K-10K
12862,2,943.82,7.26,2010-08-01 15:20:00,2010-10-10 11:47:00,130,69,2.27,0.88,6.41,27.82,76.87,23.06,60,0.58,32.31,$0-100
12863,5,603.65,19.47,2010-04-29 13:54:00,2010-11-25 17:47:00,31,210,6.9,0.72,14.11,61.29,169.36,50.81,14,0.11,150.54,$100-500
12864,1,0.95,0.95,2010-07-19 17:22:00,2010-07-19 17:22:00,1,1,0.03,30.44,28.92,125.58,347.02,104.1,143,1.0,0.0,$100-500
12865,2,1708.68,17.44,2010-08-20 12:20:00,2010-11-26 15:37:00,98,98,3.22,0.62,10.83,47.04,129.98,38.99,13,0.09,118.48,$100-500
12866,2,668.23,18.06,2010-07-25 11:37:00,2010-08-22 15:48:00,37,28,0.92,2.17,39.27,170.53,471.22,141.37,109,1.0,0.0,$100-500
12867,6,3819.92,7.4,2009-12-16 16:25:00,2010-11-07 15:31:00,516,325,10.68,0.56,4.16,18.07,49.92,14.98,32,0.2,40.09,$0-100
